Pair,SSIM,Category,Sub-Category,Timestamp
https://github.com/plotly/ssim_baselines/blob/main/out_ggplot2/ggplot2/Coordinate%20systems/coord_map/example5_montage.png,0.7907131300273458,Coordinate systems,coord_map,2021-08-20 00:41:52
https://github.com/plotly/ssim_baselines/blob/main/out_ggplot2/ggplot2/Layers/Geoms/geom_density/example9_montage.png,0.7944554438550704,Layers,Geoms\geom_density,2021-08-20 00:43:48
https://github.com/plotly/ssim_baselines/blob/main/out_ggplot2/ggplot2/Facetting/facet_wrap/example1_montage.png,0.7983977260561199,Facetting,facet_wrap,2021-08-20 00:42:03
https://github.com/plotly/ssim_baselines/blob/main/out_ggplot2/ggplot2/Guides%20axes%20and%20legends/guide_axis/example1_montage.png,0.7990907265857089,Guides axes and legends,guide_axis,2021-08-20 00:42:14
https://github.com/plotly/ssim_baselines/blob/main/out_ggplot2/ggplot2/Guides%20axes%20and%20legends/guide_axis/example2_montage.png,0.8010116018067985,Guides axes and legends,guide_axis,2021-08-20 00:42:14
https://github.com/plotly/ssim_baselines/blob/main/out_ggplot2/ggplot2/Layers/Geoms/geom_contour/example10_montage.png,0.8019957468999297,Layers,Geoms\geom_contour,2021-08-20 00:43:23
https://github.com/plotly/ssim_baselines/blob/main/out_ggplot2/ggplot2/Layers/Geoms/geom_contour/example11_montage.png,0.8019957468999297,Layers,Geoms\geom_contour,2021-08-20 00:43:24
https://github.com/plotly/ssim_baselines/blob/main/out_ggplot2/ggplot2/Layers/Geoms/geom_boxplot/example2_montage.png,0.8059120621160067,Layers,Geoms\geom_boxplot,2021-08-20 00:43:18
https://github.com/plotly/ssim_baselines/blob/main/out_ggplot2/ggplot2/Guides%20axes%20and%20legends/guide_axis/example3_montage.png,0.8085041789658305,Guides axes and legends,guide_axis,2021-08-20 00:42:15
https://github.com/plotly/ssim_baselines/blob/main/out_ggplot2/ggplot2/Coordinate%20systems/coord_map/example6_montage.png,0.8113165986604621,Coordinate systems,coord_map,2021-08-20 00:41:53
https://github.com/plotly/ssim_baselines/blob/main/out_ggplot2/ggplot2/Coordinate%20systems/coord_map/example10_montage.png,0.8156785022677032,Coordinate systems,coord_map,2021-08-20 00:41:47
https://github.com/plotly/ssim_baselines/blob/main/out_ggplot2/ggplot2/Coordinate%20systems/coord_map/example11_montage.png,0.8156785022677032,Coordinate systems,coord_map,2021-08-20 00:41:48
https://github.com/plotly/ssim_baselines/blob/main/out_ggplot2/ggplot2/Coordinate%20systems/coord_map/example9_montage.png,0.8163643388910915,Coordinate systems,coord_map,2021-08-20 00:41:55
https://github.com/plotly/ssim_baselines/blob/main/out_ggplot2/ggplot2/Layers/Geoms/geom_dotplot/example2_montage.png,0.8197682588679557,Layers,Geoms\geom_dotplot,2021-08-20 00:43:55
https://github.com/plotly/ssim_baselines/blob/main/out_ggplot2/ggplot2/Layers/Geoms/geom_dotplot/example4_montage.png,0.8206270034000356,Layers,Geoms\geom_dotplot,2021-08-20 00:43:57
https://github.com/plotly/ssim_baselines/blob/main/out_ggplot2/ggplot2/Layers/Geoms/geom_contour/example8_montage.png,0.8206511967813123,Layers,Geoms\geom_contour,2021-08-20 00:43:30
https://github.com/plotly/ssim_baselines/blob/main/out_ggplot2/ggplot2/Layers/Geoms/geom_dotplot/example5_montage.png,0.8224710736385601,Layers,Geoms\geom_dotplot,2021-08-20 00:43:58
https://github.com/plotly/ssim_baselines/blob/main/out_ggplot2/ggplot2/Coordinate%20systems/coord_map/example7_montage.png,0.8232167481653135,Coordinate systems,coord_map,2021-08-20 00:41:54
https://github.com/plotly/ssim_baselines/blob/main/out_ggplot2/ggplot2/Layers/Geoms/geom_dotplot/example3_montage.png,0.824681144305627,Layers,Geoms\geom_dotplot,2021-08-20 00:43:56
https://github.com/plotly/ssim_baselines/blob/main/out_ggplot2/ggplot2/Layers/Geoms/geom_dotplot/example6_montage.png,0.8250868408801924,Layers,Geoms\geom_dotplot,2021-08-20 00:43:58
https://github.com/plotly/ssim_baselines/blob/main/out_ggplot2/ggplot2/Layers/Geoms/geom_histogram/example10_montage.png,0.8289979252239827,Layers,Geoms\geom_histogram,2021-08-20 00:44:07
https://github.com/plotly/ssim_baselines/blob/main/out_ggplot2/ggplot2/Layers/Annotations/borders/example3_montage.png,0.8319045988137345,Layers,Annotations\borders,2021-08-20 00:42:59
https://github.com/plotly/ssim_baselines/blob/main/out_ggplot2/ggplot2/Coordinate%20systems/coord_map/example8_montage.png,0.8326411240992253,Coordinate systems,coord_map,2021-08-20 00:41:55
https://github.com/plotly/ssim_baselines/blob/main/out_ggplot2/ggplot2/Layers/Geoms/geom_bar/example5_montage.png,0.8331375486406515,Layers,Geoms\geom_bar,2021-08-20 00:43:10
https://github.com/plotly/ssim_baselines/blob/main/out_ggplot2/ggplot2/Layers/Geoms/geom_dotplot/example7_montage.png,0.8337008656244056,Layers,Geoms\geom_dotplot,2021-08-20 00:43:59
https://github.com/plotly/ssim_baselines/blob/main/out_ggplot2/ggplot2/Aesthetics/aes_group_order/example12_montage.png,0.8346609621277948,Aesthetics,aes_group_order,2021-08-20 00:41:06
https://github.com/plotly/ssim_baselines/blob/main/out_ggplot2/ggplot2/Layers/Geoms/geom_density/example7_montage.png,0.8350300923673568,Layers,Geoms\geom_density,2021-08-20 00:43:46
https://github.com/plotly/ssim_baselines/blob/main/out_ggplot2/ggplot2/Aesthetics/aes_colour_fill_alpha/example18_montage.png,0.8371419076570943,Aesthetics,aes_colour_fill_alpha,2021-08-20 00:40:58
https://github.com/plotly/ssim_baselines/blob/main/out_ggplot2/ggplot2/Layers/Geoms/geom_contour/example9_montage.png,0.8372005546629735,Layers,Geoms\geom_contour,2021-08-20 00:43:31
https://github.com/plotly/ssim_baselines/blob/main/out_ggplot2/ggplot2/Coordinate%20systems/coord_flip/example1_montage.png,0.8373259385167898,Coordinate systems,coord_flip,2021-08-20 00:41:42
https://github.com/plotly/ssim_baselines/blob/main/out_ggplot2/ggplot2/Layers/Geoms/geom_contour/example1_montage.png,0.839268895069664,Layers,Geoms\geom_contour,2021-08-20 00:43:25
https://github.com/plotly/ssim_baselines/blob/main/out_ggplot2/ggplot2/Guides%20axes%20and%20legends/guide_colourbar/example14_montage.png,0.8396940093164272,Guides axes and legends,guide_colourbar,2021-08-20 00:42:23
https://github.com/plotly/ssim_baselines/blob/main/out_ggplot2/ggplot2/Facetting/facet_grid/example5_montage.png,0.8414184812186034,Facetting,facet_grid,2021-08-20 00:41:59
https://github.com/plotly/ssim_baselines/blob/main/out_ggplot2/ggplot2/Facetting/vars/example3_montage.png,0.8457181232158021,Facetting,vars,2021-08-20 00:42:11
https://github.com/plotly/ssim_baselines/blob/main/out_ggplot2/ggplot2/Layers/Geoms/geom_abline/example9_montage.png,0.8469033643320518,Layers,Geoms\geom_abline,2021-08-20 00:43:06
https://github.com/plotly/ssim_baselines/blob/main/out_ggplot2/ggplot2/Coordinate%20systems/coord_cartesian/example8_montage.png,0.8469687696200263,Coordinate systems,coord_cartesian,2021-08-20 00:41:38
https://github.com/plotly/ssim_baselines/blob/main/out_ggplot2/ggplot2/Facetting/vars/example1_montage.png,0.8478265194278165,Facetting,vars,2021-08-20 00:42:09
https://github.com/plotly/ssim_baselines/blob/main/out_ggplot2/ggplot2/Layers/Geoms/geom_density/example8_montage.png,0.848360220323914,Layers,Geoms\geom_density,2021-08-20 00:43:47
https://github.com/plotly/ssim_baselines/blob/main/out_ggplot2/ggplot2/Layers/Geoms/geom_abline/example8_montage.png,0.8504742406496478,Layers,Geoms\geom_abline,2021-08-20 00:43:05
https://github.com/plotly/ssim_baselines/blob/main/out_ggplot2/ggplot2/Layers/Annotations/borders/example2_montage.png,0.8509538605233334,Layers,Annotations\borders,2021-08-20 00:42:58
